aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14815295,lsidyv349d11c4,"knowles, james sheridan.","knowles, james sheridan",https://www.wikidata.org/wiki/Q353538,Q353538,"[virginius: a tragedy, in five acts [in verse], etc.] [electronic resource]","virginius: a tragedy, in five acts, etc.",[in verse],third edition,,,,,"london, 1820.",1820,london,,tragedy
14815707,lsidyv345d8d98,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"[cæsar borgia, son of pope alexander the sixth: a tragedy [in five acts and in verse].] [electronic resource]","cæsar borgia, son of pope alexander the sixth: a tragedy",[in five acts and in verse],another edition,,,,,"london : r. bentley, 1696.",1696,london,r. bentley,tragedy
14815719,lsidyv346141db,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"[theodosius: or, the force of love, a tragedy [in five acts and in verse]... with the musick betwixt the acts [by h. purcell].] [electronic resource]","theodosius: or, the force of love, a tragedy",[in five acts and in verse],another edition,,,,,"london : t. chapman, 1692.",1692,london,t. chapman,tragedy
14815720,lsidyv345d91a6,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"[theodosius: or, the force of love, a tragedy [in five acts and in verse]... with the musick betwixt the acts [by h. purcell].] [electronic resource]","theodosius: or, the force of love, a tragedy",[in five acts and in verse],another edition ms notes,,,,,"london : r. wellington, 1708.",1708,london,r. wellington,tragedy
14815722,lsidyv345d85ef,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"[the tragedy of nero, emperour of rome, etc.] [electronic resource]","the tragedy of nero, emperour of rome, etc.",,another edition,,,,,"london : r. bentley, 1696.",1696,london,r. bentley,tragedy
14816361,lsidyv2eb1ecbf,"bucke, charles.","bucke, charles",https://www.wikidata.org/wiki/Q5075857,Q5075857,"[the italians; or, the fatal accusation: a tragedy. [in verse.] with a preface; containing the correspondence of the author with the committee of drury lane theatre; p. moore, esq. m.p.; and mr. kean. by the author of “the philosophy of nature.” ] [electronic resource]","the italians; or, the fatal accusation: a tragedy",". with a preface; containing the correspondence of the author with the committee of drury lane theatre; p. moore, esq. m.p.; and mr. kean. by the author of “the philosophy of nature.” [in verse.]",second edition,,,,,"london : pp. xxvi, 112. g. & w. b. whittaker 1819.",,london,pp. xxvi 112. g. & w. b. whittaker,tragedy
14816362,lsidyv2eb89e44,"bucke, charles.","bucke, charles",https://www.wikidata.org/wiki/Q5075857,Q5075857,"[the italians; or, the fatal accusation: a tragedy. [in verse.] with a preface; containing the correspondence of the author with the committee of drury lane theatre; p. moore, esq. m.p.; and mr. kean. by the author of “the philosophy of nature.” [the preface signed: c. b., i.e. charles bucke.]] [electronic resource]","the italians; or, the fatal accusation: a tragedy",". with a preface; containing the correspondence of the author with the committee of drury lane theatre; p. moore, esq. m.p.; and mr. kean. by the author of “the philosophy of nature.” [the preface signed: c. b., i.e. charles bucke.] [in verse.]","another edition with the prefaces to the first, third, sixth, seventh, and eighth editions  a new edition",,,,,"london : pp. l, viii, 112. g. & w. b. whittaker 1820.",,london,pp. l viii 112. g. & w. b. whittaker,tragedy
14816550,lsidyv32ba3628,"cowley, hannah.","cowley, hannah",https://www.wikidata.org/wiki/Q3126838,Q3126838,"[the fate of sparta; or, the rival kings. a tragedy. as it is acted at the theatre-royal, in drury lane.] [electronic resource]","the fate of sparta; or, the rival kings. a tragedy",". as it is acted at the theatre-royal, in drury lane",the second edition,,,,,"london : g. g. j. & j. robinson, 1788.",1788,london,g. g. j. & j. robinson,tragedy
14816585,lsidyv2eb19745,"cumberland, richard, 1732-1811","cumberland, richard",https://www.wikidata.org/wiki/Q1439360,Q1439360,[the carmelite: a tragedy. performed at the theatre royal drury lane. the second edition. [the dedication signed: richd cumberland.]] [electronic resource],the carmelite: a tragedy,. performed at the theatre royal drury lane. the second edition [the dedication signed: richd cumberland.],the third edition,,,,,"london : c. dilly, 1785.",1785,london,c. dilly,tragedy
14816594,lsidyv2eb19948,"cumberland, richard, 1732-1811","cumberland, richard",https://www.wikidata.org/wiki/Q1439360,Q1439360,"[the mysterious husband: a tragedy. in five acts, etc.] [electronic resource]","the mysterious husband: a tragedy. in five acts, etc.",,a new edition,,,,,"london : c. dilly; j. walter, 1785.",1785,london,c. dilly; j. walter,tragedy
14816612,lsidyv32d8209c,"davenant, charles.","davenant, charles",https://www.wikidata.org/wiki/Q2372111,Q2372111,"[circe, a tragedy. as it is acted at his royal highness the duke of york's theatre.] [electronic resource]","circe, a tragedy",. as it is acted at his royal highness the duke of york's theatre,the third edition,,,,,"london : jacob tonson, 1703.",1703,london,jacob tonson,tragedy
14816659,lsidyv32d0e117,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"[all for love or, the world well lost. a tragedy, as it is acted at the theatre-royal; and written in imitation of shakespeare's stile.] [electronic resource]","all for love or, the world well lost. a tragedy",", as it is acted at the theatre-royal; and written in imitation of shakespeare's stile",another edition,,,,,"j. tonson & t. bennet : london, 1703.",1703,,j. tonson & t. bennet :,tragedy
14816661,lsidyv3350b9d3,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"[tyrannick love, or the royal martyr. a tragedy. as it is acted by his majesties servants, at the theatre royal.] [electronic resource]","tyrannick love, or the royal martyr. a tragedy",". as it is acted by his majesties servants, at the theatre royal","the third edition, review'd by the author",,,,,"printed for h. herringman : london, 1677.",1677,london,,tragedy
14816853,lsidyv32ba7cce,"hemings, william, m.a., of christ church, oxford.","hemings, william",https://www.wikidata.org/wiki/Q73369865,Q73369865,"[the fatal contract, a french tragedy [in five acts and in verse], etc. [edited by a. t. and a. p.]] [electronic resource]","the fatal contract, a french tragedy, etc.",[in five acts and in verse],another edition the eunuch; a tragedy in five acts and in verse,,,,,"london, 1687.",1687,london,,tragedy
14816898,lsidyv32d7a596,"hoole, john.","hoole, john",https://www.wikidata.org/wiki/Q6239769,Q6239769,[timanthes: a tragedy] [electronic resource],timanthes: a tragedy,,third edition,,,,,"london : t. becket and co., 1771.",1771,london,t. becket and co.,tragedy
14817080,lsidyv39f1f531,"lewis, m. g. (matthew gregory), 1775-1818.","lewis,  matthew gregory",https://www.wikidata.org/wiki/Q121060,Q121060,"adelgitha; or, the fruits of a single error. a tragedy in five acts [and in verse]. fourth edition. [electronic resource]","adelgitha; or, the fruits of a single error. a tragedy in five acts. fourth edition",[and in verse],,,,,,"london, 1806.",1806,london,,tragedy
14818366,lsidyv2eb40e9d,,,,,manuel; a tragedy in five acts [& in verse]. by the author of bertram [c. r. maturin] ... second edition. [electronic resource],manuel; a tragedy in five acts,. by the author of bertram. second edition....[& in verse],,,,,,"london, 1817.",1817,london,,tragedy
14818429,lsidyv3033c223,"marlowe, christopher, 1564-1593","marlowe, christopher",https://www.wikidata.org/wiki/Q28975,Q28975,"[the famous tragedy of the rich jew of malta. london, 1633.] [electronic resource]","the famous tragedy of the rich jew of malta. london, 1633",,another edition,,,,,"london : reynell & son, 1810.",1810,london,reynell & son,tragedy
14818704,lsidyv3a582536,"mason, william, poet.","mason, william",https://www.wikidata.org/wiki/Q3098261,Q3098261,"[caractacus. a dramatic poem: written on the model of the ancient greek tragedy, etc. by the author of elfrida (w. mason).] [electronic resource]","caractacus. a dramatic poem: written on the model of the ancient greek tragedy, etc.",by the author of elfrida (w. mason),second edition,,,,,"london, 1759.",1759,london,,tragedy
14818706,lsidyv31afdb44,"mason, william, poet.","mason, william",https://www.wikidata.org/wiki/Q3098261,Q3098261,"[elfrida, a dramatic poem, written on the model of the antient greek tragedy. (letters concerning the following drama.)] [electronic resource]","elfrida, a dramatic poem, written on the model of the antient greek tragedy",. (letters concerning the following drama.),second edition,,,,,"london, 1752.",1752,london,,tragedy
14818805,lsidyv349d2c81,"maturin, charles robert.","maturin, charles robert",https://www.wikidata.org/wiki/Q561027,Q561027,"[bertram; or, the castle of st. aldobrand; a tragedy, in five acts [and in verse].] [electronic resource]","bertram; or, the castle of st. aldobrand; a tragedy, in five acts",[and in verse],second edition,,,,,"london, 1816.",1816,london,,tragedy
14818806,lsidyv349d2efa,"maturin, charles robert.","maturin, charles robert",https://www.wikidata.org/wiki/Q561027,Q561027,"[bertram; or, the castle of st. aldobrand; a tragedy, in five acts [and in verse].] [electronic resource]","bertram; or, the castle of st. aldobrand; a tragedy, in five acts",[and in verse],third edition,,,,,"london, 1816.",1816,london,,tragedy
14818807,lsidyv32b641ab,"maturin, charles robert.","maturin, charles robert",https://www.wikidata.org/wiki/Q561027,Q561027,"[bertram; or, the castle of st. aldobrand; a tragedy, in five acts [and in verse].] [electronic resource]","bertram; or, the castle of st. aldobrand; a tragedy, in five acts",[and in verse],fifth edition,,,,,"london, 1816.",1816,london,,tragedy
14819214,lsidyv315e4dc8,"milman, henry hart, dean of st. paul's.","milman, henry hart",https://www.wikidata.org/wiki/Q4269655,Q4269655,[fazio. a tragedy. [in five acts and in verse.]] [electronic resource],fazio. a tragedy,[in five acts and in verse.],second edition,,,,,"oxford, 1816.",1816,oxford,,tragedy
14819215,lsidyv349d36e3,"milman, henry hart, dean of st. paul's.","milman, henry hart",https://www.wikidata.org/wiki/Q4269655,Q4269655,[fazio. a tragedy. [in five acts and in verse.]] [electronic resource],fazio. a tragedy,[in five acts and in verse.],third edition,,,,,"london, 1818.",1818,london,,tragedy
14819216,lsidyv349d3ce4,"milman, henry hart, dean of st. paul's.","milman, henry hart",https://www.wikidata.org/wiki/Q4269655,Q4269655,"[fazio, a tragedy ... fifth edition.] [electronic resource]","fazio, a tragedy",fifth edition...,sixth edition,,,,,"london, 1818.",1818,london,,tragedy
14819319,lsidyv352c3b44,"mitford, mary russell.","mitford, mary russell",https://www.wikidata.org/wiki/Q455571,Q455571,"[julian, a tragedy in five acts [and in verse].] [electronic resource]","julian, a tragedy in five acts",[and in verse],second edition,,,,,"london, 1823.",1823,london,,tragedy
14819320,lsidyv32be4b04,"mitford, mary russell.","mitford, mary russell",https://www.wikidata.org/wiki/Q455571,Q455571,"[julian, a tragedy in five acts [and in verse].] [electronic resource]","julian, a tragedy in five acts",[and in verse],third edition,,,,,"london, 1823.",1823,london,,tragedy
14824784,lsidyv34af77e6 -- lsidyv3470062d,"wilmot afterwards brand, barbarina, baroness dacre.","wilmot afterwards brand, barbarina",https://www.wikidata.org/wiki/Q4859466,Q4859466,"[ina. a tragedy; in five acts [and in verse], etc.] [electronic resource]","ina. a tragedy; in five acts, etc.",[and in verse],second edition,,,,,"london, 1815.",1815,london,,tragedy
14826150,lsidyv338ef859,"murphy, arthur, 1727-1805.","murphy, arthur",https://www.wikidata.org/wiki/Q2865268,Q2865268,[alzuma; a tragedy [in five acts and in verse].] [electronic resource],alzuma; a tragedy,[in five acts and in verse],third edition,,,,,"london, 1773.",1773,london,,tragedy
14826773,lsidyv345d0060,"otway, thomas.","otway, thomas",https://www.wikidata.org/wiki/Q955217,Q955217,[alcibiades. a tragedy [in five acts and in verse].] [electronic resource],alcibiades. a tragedy,[in five acts and in verse],another edition,,,,,"london : r. bentley and s. maynes, 1687.",1687,london,r. bentley and s. maynes,tragedy
14826778,lsidyv345d0231,"otway, thomas.","otway, thomas",https://www.wikidata.org/wiki/Q955217,Q955217,[the history and fall of caius marius. a tragedy [in five acts and in verse].] [electronic resource],the history and fall of caius marius. a tragedy,[in five acts and in verse],another edition,,,,,"london, 1696.",1696,london,,tragedy
14826780,lsidyv345cfe8f,"otway, thomas.","otway, thomas",https://www.wikidata.org/wiki/Q955217,Q955217,"[venice preserv'd, or, the plot discover'd. a tragedy, etc. [in five acts and in verse.] ms. note.] [electronic resource]","venice preserv'd, or, the plot discover'd. a tragedy, etc.ms. note",[in five acts and in verse.],another edition,,,,,"london : j. knapton, 1696.",1696,london,j. knapton,tragedy
14827649,lsidyv338f725f,"porter, thomas, dramatist.","porter, thomas",https://www.wikidata.org/wiki/Q7793222,Q7793222,"[the villain, a tragedy [in five acts and in verse], etc.] [electronic resource]","the villain, a tragedy, etc.",[in five acts and in verse],another edition,,,,,"london, 1670.",1670,london,,tragedy
14827650,lsidyv345d0840,"porter, thomas, dramatist.","porter, thomas",https://www.wikidata.org/wiki/Q7793222,Q7793222,"[the villain, a tragedy [in five acts and in verse], etc.] [electronic resource]","the villain, a tragedy, etc.",[in five acts and in verse],another edition,,,,,"london, 1694.",1694,london,,tragedy
14828439,lsidyv34ec6fe4,"robinson, morris, baron rokeby.","robinson, morris",https://www.wikidata.org/wiki/Q6913869,Q6913869,[the fall of mortimer; a tragedy in five acts [and in verse].] [electronic resource],the fall of mortimer; a tragedy in five acts,[and in verse],another edition lp,,,,,"london, 1806.",1806,london,,tragedy
14828708,lsidyv34af4469,"russell, john russell, earl, 1792-1878","russell, john russell",https://www.wikidata.org/wiki/Q157259,Q157259,"[don carlos; or, persecution. a tragedy, in five acts [and in verse].] [electronic resource]","don carlos; or, persecution. a tragedy, in five acts",[and in verse],second edition,,,,,"london, 1822.",1822,london,,tragedy
14829276,lsidyv338f7721,"settle, elkanah.","settle, elkanah",https://www.wikidata.org/wiki/Q5364188,Q5364188,"[cambyses, king of persia, a tragedy [in five acts and in verse], etc.] [electronic resource]","cambyses, king of persia, a tragedy, etc.",[in five acts and in verse],another edition,,,,,"london, 1672.",1672,london,,tragedy
14829305,lsidyv345ffe60,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"[the libertine: a tragedy, etc. [in five acts, in verse and in prose.]] [electronic resource]","the libertine: a tragedy, etc.","[in five acts, in verse and in prose.]",another edition,,,,,"london, 1705.",1705,london,,tragedy
14829309,lsidyv345e11b7,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"[psyche: a tragedy, etc. [in five acts and in verse, partly borrowed from the french of molière.]] [electronic resource]","psyche: a tragedy, etc.","[in five acts and in verse, partly borrowed from the french of molière.]",another edition,,,,,"london, 1690.",1690,london,,tragedy
14829330,lsidyv32be0a52,"shakespeare, william, 1564-1616","shakespeare, william",https://www.wikidata.org/wiki/Q692,Q692,"[cymbeline. a tragedy. altered from shakspeare, by david garrick, esq. marked with the variations in the manager's book at the theatre-royal in drury-lane.] [electronic resource]",cymbeline. a tragedy,". altered from shakspeare, by david garrick, esq. marked with the variations in the manager's book at the theatre-royal in drury-lane","another edition with an introduction and notes, etc",,,,,"london : printed (by assignment) for j. barker, 1795.",1795,london,printed (by assignment) for j. barker,tragedy
14829343,lsidyv350cd2c6,"shakespeare, william, 1564-1616","shakespeare, william",https://www.wikidata.org/wiki/Q692,Q692,romeo and juliet. a tragedy. ... with notes by dr. o. fiebig. [electronic resource],romeo and juliet. a tragedy,with notes by dr. o. fiebig...,,"fiebig, otto.","fiebig, otto",,,"leipzig : g. græbner, 1859.",1859,,leipzig  g. græbner,tragedy
14829404,lsidyv30abca15,"sheil, richard lalor, right hon.","sheil, richard lalor",https://www.wikidata.org/wiki/Q7327224,Q7327224,"[adelaide: or, the emigrants: a tragedy [in five acts, in verse], etc.] [electronic resource]","adelaide: or, the emigrants: a tragedy, etc.","[in five acts, in verse]",second edition,,,,,"london, 1816.",1816,london,,tragedy
14829406,lsidyv34995da1,"sheil, richard lalor, right hon.","sheil, richard lalor",https://www.wikidata.org/wiki/Q7327224,Q7327224,"[the apostate, a tragedy, in five acts [in prose]. third edition.] [electronic resource]","the apostate, a tragedy, in five acts. third edition",[in prose],fourth edition ms notes,,,,,"london, 1817.",1817,london,,tragedy
14829407,lsidyv34af4d30,"sheil, richard lalor, right hon.","sheil, richard lalor",https://www.wikidata.org/wiki/Q7327224,Q7327224,"[the apostate, a tragedy, in five acts [in prose]. third edition.] [electronic resource]","the apostate, a tragedy, in five acts. third edition",[in prose],fifth edition,,,,,"london, 1818.",1818,london,,tragedy
14829892,lsidyv345ec7b7,"southern, thomas.","southern, thomas",https://www.wikidata.org/wiki/Q2403714,Q2403714,"[oroonoko: a tragedy, etc.] [electronic resource]","oroonoko: a tragedy, etc.",,second edition,,,,,"london : h. playford & b. tooke, 1699.",1699,london,h. playford & b. tooke,tragedy
14831831,lsidyv338f2bd8,"webster, john, dramatist.","webster, john",https://www.wikidata.org/wiki/Q225904,Q225904,"[the tragedy of the dutchesse of malfy, etc. [a facsimile of the edition of 1623.]] [electronic resource]","the tragedy of the dutchesse of malfy, etc.",[a facsimile of the edition of 1623.],"another edition the dutchesse of malfy, etc",,,,,"london : printed by j. raworth for j. benson, 1640.",1640,london,printed by j. raworth for j. benson,tragedy
14832810,lsidyv3a57ff8d,"brown, john, vicar of newcastle-upon-tyne.","brown, john",,,[barbarossa. a tragedy. as it is performed at the theatres-royal in drury-lane and covent-garden. the fourth edition. [by john brown.]] [electronic resource],barbarossa. a tragedy,. as it is performed at the theatres-royal in drury-lane and covent-garden. the fourth edition [by john brown.],the fifth edition,,,,,"london : t. caslon, etc. , 1770.",1770,london,t. caslon etc.,tragedy
14832811,lsidyv3a58018e,"brown, john, vicar of newcastle-upon-tyne.","brown, john",,,[barbarossa. a tragedy. as it is performed at the theatres-royal in drury-lane and covent-garden. the fourth edition. [by john brown.]] [electronic resource],barbarossa. a tragedy,. as it is performed at the theatres-royal in drury-lane and covent-garden. the fourth edition [by john brown.],another edition with a prologue and epilogue by david garrick,"garrick, david.","garrick, david",,,"london : j. wenman, 1777.",1777,london,j. wenman,tragedy
14912661,lsidyv38327984,"shadwell, thomas, poet laureate.","shadwell, thomas",https://www.wikidata.org/wiki/Q1230771,Q1230771,"[the libertine: a tragedy, etc. [in five acts, in verse and in prose.]] [electronic resource]","the libertine: a tragedy, etc.","[in five acts, in verse and in prose.]",another edition,,,,,"london, 1704.",1704,london,,tragedy
